,sentences
594,": 큰손인 시청자와 사다리를 했는데 선택을 잘못 해서 별 풍선을 받지 못하게 됐는데도 그냥 받았을 때 하는 말용 이도 늙었다 : 예전 만큼의 경기력이 잘 나오지 않아서 하는 말 앞 글자 ' ㅇ' 을 ' ㄹ' 로 바꿔 부르는 말투 : 용이 혹은 용 아? 를 룡이, 룡 아? 로 바꾸거나 이 영호나 이재 호를 리 영호, 리 재 호와 같이 바꿔 부른다.2008"
595,년 1월 23일 열린 ' 박카스 스타리그 2008 16 강 C 조 3 경기 '에서 김 택용은 예전에 같은 팀이었던 박성 준 과 경기를 치르게 된다.
596,"박성 준 은 공격적인 운영으로 빠르게 히드라 리스크를 생산, 더블 넥서스 을 시도한 김 택용의 앞마당을 날려 버린 뒤 본진에 난입해 다크 템플 러가 생산되고 있던 게이트웨이를 파괴했다."
597,"그 순간 경기 화면에 디 스커넥트 메시지가 떴고, 경기는 중단되었다."
598,"심판은 ' 김 택용의 컴퓨터가 오류를 일으켰고, 리 플레이를 판독해 봤을 때, 다크 템플 러가 생산되고 있던 게이트웨이는 디스가 걸리기 전에 이미 파괴되었기 때문에 박성 준의 병력을 막을 수 없는 상황' 이라고 판정, 박성 준의 우세승을 선언했다."
599,"추가로 그 후, 김 택용이 '1 ~2 초만 더 기다렸으면 다크 템플 러가 나와 공격을 방어할 수 있었던 상황' 이라고 김 택용이 어이없는 주장을 한 게 알려 지자, 스갤에서는 이를 가리켜 디스와 ' 코( 김 택용의 별명) '를 합쳐 ' 디스 코' 라는 별명을 붙여 주었다."
600,"이에 따라 스갤에는 영화 ' 해적, 디스코 왕 되다' 의 포스터에 김 택용의 얼굴을 합성하는 등, 한동안 화제가 되었다."
601,이후 2년 뒤인 2010년 1월 23일에 벌어진 NATE MSL 결승전에서도 우세 승이 나왔는데... 자세한 것은 1.23 정 전사건 문서를 참조. 김 택용 팬들은 ' 이제는' 본 좌론을 그다지 좋아하지 않는다.
602,되면 좋고 안 돼도 상관없다는 식. 차라리 본 좌와는 다른 김 택용만의 무언가가 되길 원하는 경우가 많다.
603,"본 좌라는 단어 자체가 마 재 윤을 기준으로 정립되었고, 마 재 윤의 기준인 본 좌론으로 김 택용을 해석하려는 것 자체가 억지이며 필요 이상의 평가 절하를 유발한다는 이야기다."
604,본 좌론 자체는 김 택용 본인도 의식하고 있는지 한 인터뷰에서 본 좌에 연연하지 않는다고
605,직접 말하기도 했다.
606,"본 좌가 된 선수들이 그 후 극심한 슬럼프를 겪었던 전적도 있고, 현재 스타 커뮤니티에서 이유 없이 많이 까이는 게이 머이며, 한 경기만 져도 커뮤니티가 달구어 지는 선수이기에 이에 지쳐 버린 팬들의 선택은 어찌 보면 당연한 듯하기도 하지만... 어차피 ' 누가 가장 강한가' 란 질문은 어느 곳에 서든지 끝나지 않는 떡밥이므로 좋든 싫든 본 좌론 논쟁은 쭉 김 택용을 따라다닐 것으로 보였다."
607,"벗어나고 싶으면 두 가지뿐. 막 장이 되든가,"
608,본 좌가 되든가.
609,애초에 마 재 윤이라는 이전 본 좌를 정점에서 끌어내리고 등장한 게이 머가 가진 숙명이라 할 수 있었다.
610,그러나 결국 스타 크래프트 승부조작 사건 이후에 본 좌론 자체가 의미가 없어 졌다.2009
611,년 6월 20일 오후 2시 (14 시) 22분 22초를 기점으로 신한 은행 프로리그 08-09에서 콩 군 공군 ACE의 홍진 호에게 한번 패배한 사건. 이 날을 한때 콩빠들은 황 신 대첩 혹은 황색 혁명이라고 칭했었다.
612,"이 날 경기는 T1 의 승리로 끝났지만, 뒤풀이하러 회식 갔을 때, 김 택용은 ' 이 사건으로 인한 분을 삭히느라 안 갔다' 고 한다.2009"
613,"년 8월 2일에 열린 신한 은행 프로리그 08-09 플레이 오프 CJ 엔 투스: 화승 OZ의 2차 전에 김 택용은 T1 팀원들과 함께 경기장에 와 경기를 관전했는데, 경기가 끝나고 중간 광고 시간에 황 신 대첩 당시의 해설 진들의 모습을 담은 리얼 중계 석 ' 황 신 오신 날' 이 방영되었다."
614,그 장면을 지켜봤을 김 택용의 심정은… .MBC 수목 드라마 혼 2 화에서 이 경기가 나왔다.
615,사실상 이게 김 택용의 공중파 첫 데뷔인 셈인데 참… 코빠로 유명한 가수 박완규가 홍진 호의 은퇴 식에서 말하길 김 택용이 졌던 경기 중에서 유일하게 박수를 쳤던 경기였다고
616,말했다.
617,"자세한 것은 해당 문서를 참조. 유독 온 게임 넷 트로피와의 인연이 없으며, 트로피에만 인연이 없으면 모를까 결승에도 올라가지 못했다."
618,"4 강까지 절대로 안 질 것 같은 경기력을 보여주면서 올라가다가 4 강에서 뚝 떨어져 버리는 경우가 잦았던 이상한 선수. 웬만한 선수는 올라가기도 힘든 4 강이기에 온 막이라 분류하기는 미묘하지만, 흔히 택뱅리쌍이라 부르는 4 인방 중에서는 스타리그 성적이 가장 초라한 게이 머이다."
619,비교 대상이 택뱅리쌍으로 변하면 한없이 작아지는 성적. 하지만 역으로 MSL에서의 성적은 택 뱅 리 쌍 시대의 상당 기간 동안 나머지 셋을 압도했다.
620,이후 마지막 MSL 인 ABC 마트 MSL에서 이 영호가 우승하면서 3회 우승 +1 회 준우승으로 김 택용과 동률이 되긴 했다.
621,"온 게임 넷과의 악연은 신한 은행 스타리그 2006 시즌 2로부터 시작되었으며, 그가 4 강 이하에서 턱걸이하면 최종 보스 격이었던 선수가 페이크 최종 보스 취급을 받았다."
622,"안 습 분명 박태 민과 같이 온 게임 넷 스타리그 11 연 승( 최다 연승 기록 ) 의 타이틀을 가지고 있고 그나마 송 병구, 이 영호와 함께 8 연속 16 강 진출 기록을 가지고 있었으나, EVER 스타리그 2009 36 강에서 이 영한에게 패배하여 광탈해 버려 이 기록도 중단되었다."
623,2010년 대한 항공 스타리그 2010 시즌 1마저 36 강에서 또 광탈했고 대한 항공 스타리그 2010 시즌 2에서는 16 강에서 또 광탈했고 박카스 스타리그 2010 36 강에서 또 이 영한에게 패하여 광탈했고 진에 어 스타리그 2011에서는 아예 예선에서 신대 근에게 패하여 광탈했고 브루드 워로 치러 진 마지막 스타리그 인 티 빙 스타리그에서도 예선에서 신노 열에게 패하여 광탈했다.
624,"이후에는 브루드 워로 치러 진 온 게임 넷 스타리그가 더 이상 진행되지 않으면서 김 택용은 온 게임 넷 한정 온 막과 락라인으로 남고 말았으며, 결국 브루드 워로 치러 졌던 온 게임 넷 스타리그에서 단 한 번도 결승에 가 본 적이 없고 우승도 못 했다."
625,김 택용을 꺾은 게이 머 목록과 성적은 다음과 같다.
626,"이병 민: 신한 은행 스타리그 2006 시즌 2 16 강에서 김 택용 격파, 최종 성적 4위 .이 영호: 다음 스타리그 8 강에서 김 택용 격파, 최종 순위 4위 / 박카스 2008 4 강에서 김 택용 격파, 최종 성적 우승. [123] 송병 구: EVER 스타리그 2007 4 강에서 김 택용 격파, 최종 성적 준우승 / 인크 루트 스타리그 8 강에서 김 택용 격파, 최종 성적 우승. [124] 신희 승: EVER 스타리그 2007 16 강에서 김 택용 격파, 3/4 위 전에서 김 택용에게 지고 최종 성적 4위. 손 찬 웅: EVER 스타리그 2008 16 강에서 김 택용 격파, 최종 성적 공동 3위. 조일 장: 바투 스타리그 36 강에서 김 택용 격파, 최종 성적 공동 3위. 정명 훈: 바투 스타리그 4 강에서 김 택용 격파, 최종 성적 준우승. 김 명운: 박카스 스타리그 2009에서 김 택용 격파, 최종 성적 8 강. 김 창희: 김 명운과 이하 동문 / 대한 항공 36 강에서 김 택용 격파, 최종 성적 16 강 .이 영한: EVER 스타리그 2009 36 강에서 김 택용 격파, 최종 성적 공동 3위/ 박카스 스타리그 2010 36 강에서 김 택용 격파, 최종 성적 16 강. 신대 근: 진에 어 스타리그 프로- 아 마 예선 4 강에서 김 택용 격파 [125], 최종 성적 16 강. 신노 열: 티 빙 스타리그 예선 결승전에서 김 택용 격파 [126], 최종 성적이 본선도 아닌 듀얼 최종전 탈락(...). 이후 스타 2로 치러 진 온 게임 넷 스타리그에서도 그 징크스는 계속되었으니... 윤 지용: 옥 션 스타리그 2012 예선 8 강에서 김 택용 격파, 최종 성적 듀얼 2 패 광 탈. 강태 훈: 옥 션 스타리그 2013 예선 4 강에서 김 택용 격파. 그의 안 습한 행보를 보여주는 택 뱅 리 쌍 스타리그 광고 모음집 [127] 스베 누 스타리그 시즌 2에서 조 차 결승에서 조일 장에게 3대 0으로 패배하며, 온 게임 넷에서 방송되는 리그에서의 우승 기록은 아직도 0. 입대가 빠를까 우승이 빠를까 본래 승패만으로 큰 떡밥이 될 정도의 선수인지라 스갤의 친구로 분류하기에는 어려운 선수였으나, EVER 스타리그 2009와 NATE MSL 양대 광 탈 이후로 어느새 스갤의 친구가 되어 버렸다."
627,"특히 2009년 이후에는 잘하면 ' 김 택 신이 빙 의했다', 못 하면 ' 저건 김 택용이 아니라 김용택이 대신 게임한 거다"
628,' 라는 식의 농담이 유행했다.
629,이것이 왜곡되면서 완성된 코 랜드 파일 날 등의 떡밥도 큰 인기를 끌었다.2010
630,"년 6월 25일, 대한 항공 스타리그 2010 시즌 2 36 강 2차 전에서 신대 근을 이기자, 네이버 검색 순위 1위로 김 택용이 아닌 김용택이 등극했다."
631,"더더욱 웃긴 사실은 연관 검색어에 콩 너는 죽었다 와 더불어 검색 내용을 보고 스갤러들은 "" 김 택용이 김용택을 살인했다 ""라고 까지 덧붙여 실제 김용택이란 이름을 가진 시인이 경호원을 배치했다는 둥, 검색 순위를 보고 쓰러졌다는 둥의 이야기까지 나왔다.KeSPA"
632,의 진 기록 / 명 기록에 2011년 2월 기준 5개 부문에 이름이 올랐다.
633,"최다 Weekly MVP 수상 1위 (17 회), 공식전 개인리그 최다 진출 공동 2위 (23 회). 그리고 김 택용은 공식 전 프 테 전 10 연 승 (1 위 송병 구 12 연 승), 프 저전 9 연 승 (1 위 김윤중 11 연 승), 프프 전 9 연 승 (1 위 도 재 욱 14 연 승 )으로 최다 연승 부문에 모두 공동 2위로 올랐다."
634,"그 외에 프로리그 연승 기록 1위 (15 연 승), 위너 스리 그 역사상 최초 & 유 일의 3 연속 올 킬, 최다 올 킬 [128], 프로리그 단일 시즌 최다 승 (63 승) - 최다"
635,"승률 1위 (10-11 시즌), 프로리그 통산 4 번째 200승 달성 [129], 개인리그 최초로 프로 토스가 3회 연속 결승전에 진출, 프로 토스 최초 이자 마지막으로 MSL 결승전 4회 진출 등등 ..MSLMSL 역대 다 승 4위 [130 ]MSL 역대 프로 토스 다 승 1위 14회 연속 본선 (32 강) 진출 (2006 년 ~2011 년) 전적 100 전 (63 승 37패, 최연성과 공동 7위) 역대 7 번째 최다 승 : 63승 역대 Vs 토스 전 최다 승, 테란 전 다 승 2위 [131], 저 그전 다 승 2위 [132] 역대 연승 기록 4 위: 9 연 승 [133] 역대 프로 토스 최다 연승 기록: 9 연 승 [134] 역대 Vs 저 그전 최다 연승 기록: 5 연 승 [135 ]MSL 로열로 더 출신 (3.3 혁명) 및 토스 유일의 3회 우승으로 MSL 금 뱃 지 획득프로 토스 최초의 MSL 2회 연속 우승 [136] 및 프로 토스 마지막 우승 [137 ]MSL 사상 최초로 프 저전 결승에서 저 그를 잡고 우승한 유일한 프로 토스 [138] 온 게임 넷 스타리그 온 게임 넷 스타리그 역대 다 승 18위 온 게임 넷 스타리그 역대 프로 토스 다 승 4위 [139] 역대 Vs 테란 전 다 승 3위 [140], 토스 전 다 승 3위 [141], 저 그전 다 승 3위 [142] 온 게임 넷 스타리그 결승 진출 0회 WCGWCG 그랜드 파이널 2009 동메달 [143] 곰 TV 클래식 TG 삼보- 인텔 클래식 시즌 2 우승 [144 ]ief [145 ]ief 스타 크래프트 부문 최다 우승, 최다 출전, 최다 승, 최고 승률 ief 스타 크래프트 부문 2회 연속 우승 x2 스타 1 공식전 프 저전 역대 승률 통산 1위 스타 1 프로리그 마지막 에이스 결정전 승리 [146] 및 마지막 하루 2승 [147] 스타 1 프로리그 통산 다 승 3위 [148] 스타 1 프로리그 정규 시즌 MVP 통산 2회 [149] 스타 1 위너 스리 그 첫 3 연속 올 킬 역대 프로 토스 중 최다 KeSPA 랭킹 1위 [150] 역대 프로 토스 랭킹 최다 1위 [151] 브루드 워 통산 개인 리그 순수 상금 4위( 단체 전 제외): 약 2억 7천만 원스타 크래프트 개인 리그 10-10 클럽 달성 [152] 개인리그 사상 첫 준결승 3:0, 결승 3:0으로 우승 특정 팀 상대 연승 기록 3위 14 연 승 VS 위 메이드 폭스 [153] 브루드 워 케 스파 공식전 기준 세 종족 전 승률 60% 이상의 유일한 프로 토스 [154] 브루드 워 공식전 기준으로 벤젠, 파이 썬 역대 최다 승 [155] 정확히는 5 판 3선 승제 무패이다."
636,하지만 '5 판 3 선 승제에서 모두 이겨서 무패' 가 아니라 ' 한 번도 5 판 3선 승제 단계까지 올라가지 못해서 무패' 라는 것이 문제지만 ...2009 아 발론 MSL 8 강 vs 변형태 전 이후 김 택용의 5 판 3선 승제 기록은 스타 크래프트 개인리그가 끝날 때까지 무패로 남게 되었다.
637,"그리고 이 기록은 스타 크래프트 2 개인리그에서도 현재 진행형이었고, 김 택용이 은퇴하면서 갱신이 중단되었다.EVER"
638,"스타리그 2009-36 강에서 이 영한에게 태풍이라는 별명을 선사하면서 광 탈 2009 NATE MSL-32 강 김 승 현, 이 신형에게 광 탈. 대한 항공 스타리그 2010 시즌 1-36 강에서 김창희에게 광 탈 .2010 하나 대 투증권 MSL-32 강 H 조 2 경기에서 진영화에게 이겼으나 승자 전에서 김윤중에게, 최종전에서 진영화에게 패하여 광 탈 .2010 빅 파일 MSL-16 강에서 염 보성에게 세트 스코어 0:2 로 패하며 광 탈함과 동시에 염 보성에게 개인리그 첫 16 강 탈출이라는 선물까지 선사. 대한 항공 스타리그 2010 시즌 2-16 강에서 신상 문에게 지고 김성대한테 승리하여 희망을 이어 갔으나 김 정우에게 패하여 광 탈. 박카스 스타리그 2010-36 강에서 EVER 스타리그 2009와 마찬가지로 또 이 영한에게 광 탈 .2010 피디 팝 MSL-16 강에서 송병 구에게 세트 스코어 0:2 로 광 탈 .2011 ABC 마트 MSL-4 강 32 강 D 조 2 경기에서 이 영호의 전진 배럭을 발견하고도 패배하고 패자전에서 염 보성을 이긴 후 최종전에서 또 다시 이 영호에게 패하여 광 탈. 진에 어 스타리그 2011- 예 선(...) 4 강에서 S 급 판독기 저 그 버전에게 패하여 광 탈 .tving 스타리그 2012- 예 선 결승에서 신노 열에게 패하여 광 탈. 옥 션 스타리그 2012- 예선 8 강에 서 웅진 토스 윤지용에게 패하여 광 탈 .2012 HOT6 GSL Season 4- 코드 B 결승에서 김성 현에게 패하여 광 탈 .2012 HOT6 GSL Season 5- 코드 B 8 강에서 아마추어 테란 천 희수에게 광 탈 .2013 HOT6 GSL Season 1- 코드 B 결승에서 같은 팀 연습생 도 유현에게 광 탈 .2013 WCS Korea Season 1- 코드 B 4 강에서 StarTale 연습생 박남규에게 패하여 광 탈 .2013 WCS Korea Season 2- 예선 4 강에서 NS 호서 저 그 강태 훈에게 패하여 광 탈 .2011 년 8월 29일 스타 배 넷 어택에 출연하여 자신도 5전 3 선 승제를 해본 지 오래되었다며 하고 싶다고"
